survey_id,hhid,cons_ppp17
100000,131710,2.4584911
100000,131711,3.4757092
100000,131712,4.6328049
100000,131713,4.7996054
100000,131714,11.138253
100000,131715,4.2199621
100000,131716,2.870537
100000,131717,2.1384175
100000,131718,2.9972968
100000,131719,5.369544
100000,131720,1.5445595
100000,131721,2.9118488
100000,131722,2.432421
100000,131723,4.2530255
100000,131724,9.3404245
100000,131725,6.3323636
100000,131726,2.8805628
100000,131727,5.1511607
100000,131728,4.2983952
100000,131729,3.0365527
100000,131730,4.2010221
100000,131731,2.6022131
100000,131732,2.7280667
100000,131733,2.8635182
100000,131734,3.6834178
100000,131735,7.5461884
100000,131736,3.7795959
100000,131737,7.2923512
100000,131738,2.0666714
100000,131739,5.1391578
100000,131740,7.4633656
100000,131741,4.1371069
100000,131742,5.1722512
100000,131743,5.6314011
100000,131744,4.6583695
100000,131745,8.2082157
100000,131746,4.4496274
100000,131747,2.4403973
100000,131748,2.5505528
100000,131749,4.5208335
100000,131750,4.5838852
100000,131751,8.4404659
100000,131752,2.9365938
100000,131753,4.6805339
100000,131754,3.3627474
100000,131755,3.9384725
100000,131756,4.118022
100000,131757,5.1106524
100000,131758,4.6537399
100000,131759,5.5266814
100000,131760,6.7180986
100000,131761,6.7928276
100000,131762,5.6755362
100000,131763,2.6897764
100000,131764,2.1578174
100000,131765,4.3391867
100000,131766,2.9888976
100000,131767,4.9667497
100000,131768,3.815146
100000,131769,2.5238838
100000,131770,4.8494673
100000,131771,3.6860626
100000,131772,5.7440538
100000,131773,6.1074228
100000,131774,8.3313217
100000,131775,6.2323327
100000,131776,4.311924
100000,131777,3.6871901
100000,131778,7.8036046
100000,131779,3.4004641
100000,131780,7.1671815
100000,131781,7.745039
100000,131782,8.8373222
100000,131783,7.9580779
100000,131784,2.4387863
100000,131785,6.8394742
100000,131786,3.7911897
100000,131787,5.3434033
100000,131788,5.8509121
100000,131789,2.4996006
100000,131790,13.833619
100000,131791,10.345531
100000,131792,16.574797
100000,131793,4.4862761
100000,131794,17.357906
100000,131795,3.6633151
100000,131796,4.3991141
100000,131797,3.9396482
100000,131798,8.948946
100000,131799,5.6279168
100000,131800,6.0670428
100000,131801,6.3918839
100000,131802,5.9083815
100000,131803,5.7375622
100000,131804,7.1850762
100000,131805,2.423353
100000,131806,3.7620194
100000,131807,3.621742
100000,131808,3.265852
100000,131809,2.0198114
100000,131810,4.050024
100000,131811,4.830564
100000,131812,3.0483871
100000,131813,7.8062153
100000,131814,5.363349
100000,131815,6.3807592
100000,131816,5.4118366
100000,131817,12.347045
100000,131818,6.9778156
100000,131819,2.9155962
100000,131820,4.8676548
100000,131821,2.9749489
100000,131822,2.6796353
100000,131823,3.8952384
100000,131824,2.521826
100000,131825,2.3639064
100000,131826,4.5690708
100000,131827,4.0293832
100000,131828,2.124198
100000,131829,2.0874922
100000,131830,3.2788882
100000,131831,3.1031828
100000,131832,4.0001354
100000,131833,4.3775387
100000,131834,4.6681428
100000,131835,1.9478226
100000,131836,3.2799842
100000,131837,2.2178884
100000,131838,2.8311524
100000,131839,2.1582584
100000,131840,4.3937964
100000,131841,4.5804896
100000,131842,4.2715707
100000,131843,7.5617399
100000,131844,8.8133421
100000,131845,3.3993342
100000,131846,3.8073406
100000,131847,2.9868343
100000,131848,2.1310136
100000,131849,1.5197715
100000,131850,4.8757615
100000,131851,4.0364652
100000,131852,3.4472058
100000,131853,2.3535817
100000,131854,4.819993
100000,131855,9.165637
100000,131856,4.8237467
100000,131857,10.491116
100000,131858,12.22077
100000,131859,9.6104584
100000,131860,9.2009563
100000,131861,10.913748
100000,131862,5.9844074
100000,131863,18.935253
100000,131864,4.627377
100000,131865,20.238848
100000,131866,6.2055731
100000,131867,4.9545689
100000,131868,5.285255
100000,131869,8.8210316
100000,131870,6.1769552
100000,131871,5.3107123
100000,131872,4.8347287
100000,131873,5.9937057
100000,131874,8.942832
100000,131875,6.0330529
100000,131876,6.8382511
100000,131877,6.5333943
100000,131878,12.341776
100000,131879,6.485467
100000,131880,3.543448
100000,131881,3.1028857
100000,131882,2.8604565
100000,131883,7.5494361
100000,131884,3.7130747
100000,131885,10.520725
100000,131886,22.89266
100000,131887,8.994503
100000,131888,10.593366
100000,131889,14.16441
100000,131890,7.757031
100000,131891,11.023801
100000,131892,7.6607924
100000,131893,6.7933273
100000,131894,6.9293714
100000,131895,7.7390838
100000,131896,4.8074541
100000,131897,12.121724
100000,131898,6.8108182
100000,131899,8.9824648
100000,131900,9.2070923
100000,131901,11.384864
100000,131902,14.498464
100000,131903,10.624752
100000,131904,5.9872665
100000,131905,6.9592357
100000,131906,10.615502
100000,131907,5.3565254
100000,131908,3.1583929
100000,131909,11.574281
100000,131910,8.0995989
100000,131911,7.9035764
100000,131912,5.5742517
100000,131913,3.2989497
100000,131914,4.9827309
100000,131915,6.0890303
100000,131916,4.7940741
100000,131917,4.1665516
100000,131918,5.4709401
100000,131919,4.2767806
100000,131920,5.7643099
100000,131921,5.4615388
100000,131922,3.2776649
100000,131923,7.0956097
100000,131924,9.69174
100000,131925,7.9702115
100000,131926,7.7415781
100000,131927,3.1869264
100000,131928,9.229929
100000,131929,9.49757
100000,131930,7.8759313
100000,131931,8.6700048
100000,131932,7.4780564
100000,131933,4.6262689
100000,131934,5.8895946
100000,131935,6.9169002
100000,131936,12.028723
100000,131937,34.605377
100000,131938,12.033577
100000,131939,11.710531
100000,131940,9.0344629
100000,131941,16.661604
100000,131942,11.051673
100000,131943,5.7198777
100000,131944,8.5382977
100000,131945,17.201029
100000,131946,6.2552438
100000,131947,15.693865
100000,131948,5.3935885
100000,131949,7.6594486
100000,131950,2.7684789
100000,131951,8.6255255
100000,131952,3.2118626
100000,131953,2.8993542
100000,131954,5.881074
100000,131955,5.8978224
100000,131956,8.9680948
100000,131957,3.1207979
100000,131958,3.2350349
100000,131959,5.7310462
100000,131960,3.3296504
100000,131961,3.6823902
100000,131962,3.5456979
100000,131963,2.4404891
100000,131964,9.0706577
100000,131965,3.5901101
100000,131966,3.0951836
100000,131967,6.1403232
100000,131968,5.3077941
100000,131969,6.4331021
100000,131970,5.2313566
100000,131971,11.135641
100000,131972,4.9372468
100000,131973,6.061317
100000,131974,4.9615688
100000,131975,5.7872629
100000,131976,8.0579252
100000,131977,2.2493505
100000,131978,2.2339611
100000,131979,3.3425448
100000,131980,17.820509
100000,131981,5.3493633
100000,131982,14.041716
100000,131983,15.308741
100000,131984,8.5708714
100000,131985,8.7381115
100000,131986,8.6896629
100000,131987,4.2836223
100000,131988,9.1042824
100000,131989,13.117146
100000,131990,8.9776297
100000,131991,8.8942318
100000,131992,5.6861777
100000,131993,10.950826
100000,131994,10.740841
100000,131995,10.296868
100000,131996,10.759275
100000,131997,15.083541
100000,131998,7.7287092
100000,131999,7.1774845
100000,132000,11.3263
100000,132001,8.1679173
100000,132002,11.06439
100000,132003,6.5804396
100000,132004,5.1183381
100000,132005,6.1446848
100000,132006,8.7369528
100000,132007,3.8591561
100000,132008,7.8896279
100000,132009,9.7354918
100000,132010,8.2320948
100000,132011,8.3794422
100000,132012,12.620187
100000,132013,7.9521422
100000,132014,4.3705201
100000,132015,3.524601
100000,132016,3.1913452
100000,132017,6.0774789
100000,132018,3.1410756
100000,132019,2.6413062
100000,132020,4.8837829
100000,132021,2.8082945
100000,132022,7.2961917
100000,132023,9.5384436
100000,132024,7.4646263
100000,132025,7.4930797
100000,132026,11.036771
100000,132027,3.1450088
100000,132028,7.1240864
100000,132029,7.3370867
100000,132030,4.9391131
100000,132031,4.069386
100000,132032,3.0323639
100000,132033,3.0765157
100000,132034,5.8164301
100000,132035,7.0535345
100000,132036,3.915282
100000,132037,5.3042488
100000,132038,3.4532547
100000,132039,4.4547405
100000,132040,4.4213266
100000,132041,4.714973
100000,132042,3.0414181
100000,132043,6.7776136
100000,132044,6.0149207
100000,132045,4.4273224
100000,132046,6.9586954
100000,132047,2.0148921
100000,132048,6.6726537
100000,132049,6.4740801
100000,132050,4.8678946
100000,132051,6.7387285
100000,132052,3.4558926
100000,132053,6.4363885
100000,132054,7.4060445
100000,132055,4.3178401
100000,132056,3.3486729
100000,132057,6.2329717
100000,132058,4.2805409
100000,132059,7.2782955
100000,132060,10.680368
100000,132061,7.1734061
100000,132062,7.426744
100000,132063,8.406002
100000,132064,12.329668
100000,132065,16.10092
100000,132066,5.7452922
100000,132067,15.796769
100000,132068,15.797047
100000,132069,4.174274
100000,132070,3.7724948
100000,132071,4.1375742
100000,132072,6.3908134
100000,132073,13.442147
100000,132074,27.320318
100000,132075,24.51613
100000,132076,27.75581
100000,132077,9.5334015
100000,132078,6.0097394
100000,132079,5.9845958
100000,132080,5.935523
100000,132081,4.4387069
100000,132082,10.601228
100000,132083,20.688602
100000,132084,5.4987931
100000,132085,4.4331455
100000,132086,4.4130564
100000,132087,10.372609
100000,132088,3.4683731
100000,132089,5.0053296
100000,132090,5.4160099
100000,132091,27.015278
100000,132092,8.8264952
100000,132093,8.8147459
100000,132094,3.0126598
100000,132095,5.3535376
100000,132096,3.8379467
100000,132097,2.0763593
100000,132098,4.0888553
100000,132099,4.0069485
100000,132100,11.440018
100000,132101,4.6440201
100000,132102,4.3654189
100000,132103,6.1196604
100000,132104,6.9465261
100000,132105,10.711133
100000,132106,28.006449
100000,132107,3.5950441
100000,132108,7.1517944
100000,132109,13.352879
100000,132110,6.4348907
100000,132111,6.3645635
100000,132112,19.945595
100000,132113,14.563238
100000,132114,11.246082
100000,132115,18.755283
100000,132116,6.5189915
100000,132117,21.136124
100000,132118,13.976982
100000,132119,8.1033201
100000,132120,8.5742645
100000,132121,23.695272
100000,132122,11.026133
100000,132123,4.9396067
100000,132124,18.592651
100000,132125,55.928513
100000,132126,3.7135465
100000,132127,7.2702608
100000,132128,5.2218361
100000,132129,6.816937
100000,132130,8.2886705
100000,132131,4.6181903
100000,132132,8.7341681
100000,132133,6.0615177
100000,132134,5.6906161
100000,132135,7.3536849
100000,132136,10.286319
100000,132137,13.480895
100000,132138,12.0031
100000,132139,15.581969
100000,132140,10.806171
100000,132141,6.0973325
100000,132142,7.6659155
100000,132143,14.923328
100000,132144,7.6543922
100000,132145,7.2323518
100000,132146,4.5053744
100000,132147,11.149498
100000,132148,12.206354
100000,132149,7.1586781
100000,132150,7.2489052
100000,132151,10.316021
100000,132152,5.3891416
100000,132153,6.3922186
100000,132154,6.253376
100000,132155,6.0035753
100000,132156,4.04037
100000,132157,14.203692
100000,132158,6.731688
100000,132159,4.2176132
100000,132160,11.153201
100000,132161,10.873689
100000,132162,4.5814266
100000,132163,7.2408671
100000,132164,3.7661836
100000,132165,2.8717415
100000,132166,4.5203753
100000,132167,4.2468529
100000,132168,3.8834321
100000,132169,6.3232722
100000,132170,3.5271313
100000,132171,3.7806478
100000,132172,3.1807775
100000,132173,2.5893633
100000,132174,6.2204843
100000,132175,6.1383057
100000,132176,4.1617203
100000,132177,5.2410512
100000,132178,3.583282
100000,132179,4.4389796
100000,132180,3.7963009
100000,132181,5.4690194
100000,132182,2.08639
100000,132183,4.5740089
100000,132184,3.5448954
100000,132185,2.4691005
100000,132186,2.2299969
100000,132187,4.3769135
100000,132188,2.2166791
200000,200001,18.44058
200000,200002,3.1546535
200000,200003,7.5866604
200000,200004,14.376097
200000,200005,10.031622
200000,200006,7.2193503
200000,200007,11.325643
200000,200008,10.334011
200000,200009,16.644535
200000,200010,15.629242
200000,200011,6.4660149
200000,200012,4.3474483
200000,200013,26.969515
200000,200014,9.8043537
200000,200015,10.278626
200000,200016,10.186132
200000,200017,10.138295
200000,200018,10.516512
200000,200019,5.945107
200000,200020,9.2339525
200000,200021,10.704547
200000,200022,29.512356
200000,200023,7.3857827
200000,200024,5.8700724
200000,200025,26.859211
200000,200026,11.465007
200000,200027,11.526246
200000,200028,18.474014
200000,200029,14.868675
200000,200030,8.1643963
200000,200031,59.0522
200000,200032,34.667831
200000,200033,28.938072
200000,200034,29.931316
200000,200035,34.351788
200000,200036,17.542439
200000,200037,11.259941
200000,200038,9.398818
200000,200039,7.8512468
200000,200040,22.112259
200000,200041,14.828647
200000,200042,6.275331
200000,200043,11.795147
200000,200044,30.217903
200000,200045,6.4277711
200000,200046,14.508345
200000,200047,4.8433862
200000,200048,6.9307795
200000,200049,11.720354
200000,200050,35.123192
200000,200051,12.048573
200000,200052,40.521618
200000,200053,20.377176
200000,200054,8.2914848
200000,200055,29.220881
200000,200056,10.964296
200000,200057,12.488016
200000,200058,10.833895
200000,200059,10.596807
200000,200060,22.952915
200000,200061,18.380156
200000,200062,32.353466
200000,200063,23.317612
200000,200064,8.767292
200000,200065,11.878642
200000,200066,57.310066
200000,200067,11.576007
200000,200068,12.056441
200000,200069,19.56612
200000,200070,5.2955208
200000,200071,12.832845
200000,200072,34.251556
200000,200073,13.730462
200000,200074,6.1772885
200000,200075,6.2445569
200000,200076,47.952618
200000,200077,14.365663
200000,200078,21.443678
200000,200079,12.829026
200000,200080,23.735804
200000,200081,16.064367
200000,200082,20.896086
200000,200083,6.2375283
200000,200084,18.20598
200000,200085,16.442459
200000,200086,23.124897
200000,200087,20.247341
200000,200088,28.09343
200000,200089,14.305139
200000,200090,23.529005
200000,200091,11.381834
200000,200092,5.0787182
200000,200093,12.960796
200000,200094,19.636097
200000,200095,22.132689
200000,200096,17.513643
200000,200097,30.121998
200000,200098,9.8014154
200000,200099,17.065725
200000,200100,17.353651
200000,200101,14.408967
200000,200102,18.208492
200000,200103,12.857564
200000,200104,8.2270145
200000,200105,23.939808
200000,200106,8.1512814
200000,200107,8.8937044
200000,200108,27.063505
200000,200109,9.1125364
200000,200110,9.2759027
200000,200111,19.66375
200000,200112,14.043909
200000,200113,11.365845
200000,200114,7.166594
200000,200115,12.267426
200000,200116,7.7444105
200000,200117,7.0840125
200000,200118,10.103656
200000,200119,6.7288094
200000,200120,5.2997284
200000,200121,15.654959
200000,200122,5.4223442
200000,200123,7.3516021
200000,200124,9.3299484
200000,200125,15.950188
200000,200126,5.4141178
200000,200127,8.6124039
200000,200128,16.647783
200000,200129,12.253242
200000,200130,5.4452963
200000,200131,15.797165
200000,200132,5.3207965
200000,200133,8.9345732
200000,200134,8.8854427
200000,200135,20.736528
200000,200136,8.462759
200000,200137,3.8630662
200000,200138,4.5319834
200000,200139,4.5414548
200000,200140,21.834538
200000,200141,18.657354
200000,200142,11.573544
200000,200143,8.0419483
200000,200144,2.8836763
200000,200145,9.4147167
200000,200146,8.9011612
200000,200147,17.033932
200000,200148,26.134676
200000,200149,22.664745
200000,200150,16.969645
200000,200151,11.248365
200000,200152,7.8110733
200000,200153,30.440159
200000,200154,15.034813
200000,200155,15.205587
200000,200156,13.483777
200000,200157,9.4943829
200000,200158,10.268385
200000,200159,24.984251
200000,200160,16.508913
200000,200161,8.8627443
200000,200162,11.851992
200000,200163,8.5215883
200000,200164,9.1539688
200000,200165,10.423173
200000,200166,10.664796
200000,200167,18.73103
200000,200168,14.575283
200000,200169,4.024713
200000,200170,5.3047414
200000,200171,12.439445
200000,200172,6.856112
200000,200173,65.052673
200000,200174,27.277933
200000,200175,5.6978688
200000,200176,9.1176825
200000,200177,11.934507
200000,200178,8.0385723
200000,200179,12.165779
200000,200180,10.339407
200000,200181,18.061668
200000,200182,12.674247
200000,200183,7.1479521
200000,200184,5.3159738
200000,200185,18.748486
200000,200186,10.651212
200000,200187,6.42978
200000,200188,7.0994153
200000,200189,4.6821766
200000,200190,6.7734981
200000,200191,17.484243
200000,200192,12.801442
200000,200193,8.9723606
200000,200194,8.9750319
200000,200195,7.7873936
200000,200196,8.8937616
200000,200197,15.763985
200000,200198,22.509031
200000,200199,11.637144
200000,200200,22.568062
200000,200201,9.6994381
200000,200202,4.4322591
200000,200203,17.339375
200000,200204,14.556902
200000,200205,9.5870533
200000,200206,30.14533
200000,200207,4.3559914
200000,200208,18.255726
200000,200209,9.2759857
200000,200210,5.4040656
200000,200211,21.304636
200000,200212,11.554021
200000,200213,5.8545208
200000,200214,3.9234815
200000,200215,15.024766
200000,200216,15.3367
200000,200217,18.670403
200000,200218,11.656316
200000,200219,12.984471
200000,200220,22.138767
200000,200221,8.7672834
200000,200222,16.121944
200000,200223,10.753921
200000,200224,4.3832512
200000,200225,18.515144
200000,200226,10.111782
200000,200227,8.5572166
200000,200228,13.044454
200000,200229,9.5445032
200000,200230,4.4106727
200000,200231,5.2430773
200000,200232,12.780804
200000,200233,28.412264
200000,200234,6.7489572
200000,200235,6.122395
200000,200236,10.378094
200000,200237,12.576273
200000,200238,5.5076556
200000,200239,4.9984579
200000,200240,9.0051136
200000,200241,3.6682253
200000,200242,5.5942326
200000,200243,9.9129086
200000,200244,9.9777613
200000,200245,6.8079424
200000,200246,26.839535
200000,200247,13.642024
200000,200248,22.278254
200000,200249,17.750301
200000,200250,11.139018
200000,200251,6.7703156
200000,200252,13.100308
200000,200253,9.6758652
200000,200254,7.7522006
200000,200255,20.015657
200000,200256,8.6838017
200000,200257,15.159943
200000,200258,5.982338
200000,200259,7.4051886
200000,200260,5.3731141
200000,200261,5.8538518
200000,200262,5.579987
200000,200263,3.7123885
200000,200264,5.5054197
200000,200265,2.8381457
200000,200266,4.590333
200000,200267,2.8885565
200000,200268,6.2631149
200000,200269,4.1679244
200000,200270,4.9068217
200000,200271,11.201227
200000,200272,7.6701851
200000,200273,8.5268641
200000,200274,16.682795
200000,200275,8.7221432
200000,200276,6.7943649
200000,200277,5.7478452
200000,200278,9.9330921
200000,200279,5.3930311
200000,200280,8.5294247
200000,200281,17.831921
200000,200282,7.4525547
200000,200283,4.5874114
200000,200284,9.7040195
200000,200285,9.1134853
200000,200286,7.6292248
200000,200287,9.0219555
200000,200288,16.460598
200000,200289,4.3287225
200000,200290,15.294663
200000,200291,5.5826068
200000,200292,9.6522312
200000,200293,14.186004
200000,200294,8.0836592
200000,200295,6.8757091
200000,200296,12.639598
200000,200297,5.8478885
200000,200298,12.362289
200000,200299,4.0244408
200000,200300,3.427417
200000,200301,12.528735
200000,200302,11.919647
200000,200303,8.8993597
200000,200304,2.3640389
200000,200305,10.495874
200000,200306,8.5188608
200000,200307,16.850895
200000,200308,20.185707
200000,200309,9.460722
200000,200310,11.109896
200000,200311,5.3344479
200000,200312,6.2485294
200000,200313,8.2823467
200000,200314,3.1744623
200000,200315,4.2026
200000,200316,9.8021736
200000,200317,9.752821
200000,200318,9.6174793
200000,200319,6.3661809
200000,200320,17.170429
200000,200321,12.842468
200000,200322,4.3045554
200000,200323,4.6283269
200000,200324,8.391305
200000,200325,5.2759542
200000,200326,6.0506625
200000,200327,4.2401514
200000,200328,4.8049507
200000,200329,5.1032782
200000,200330,10.748703
200000,200331,7.197896
200000,200332,5.6780987
200000,200333,5.7645707
200000,200334,2.8067842
200000,200335,12.925339
200000,200336,9.0201864
200000,200337,11.978812
200000,200338,5.9194956
200000,200339,5.3242006
200000,200340,5.4168954
200000,200341,4.2565088
200000,200342,4.7073126
200000,200343,7.8984537
200000,200344,5.1411419
200000,200345,6.9918804
200000,200346,6.563324
200000,200347,16.816456
200000,200348,16.261189
200000,200349,14.380617
200000,200350,5.3984594
200000,200351,10.058928
200000,200352,4.3370304
200000,200353,17.876486
200000,200354,7.7060227
200000,200355,14.392171
200000,200356,15.802596
200000,200357,32.053284
200000,200358,19.939116
200000,200359,12.465841
200000,200360,7.8442268
200000,200361,12.545335
200000,200362,9.9140911
200000,200363,2.3209188
200000,200364,4.4402118
200000,200365,1.4992505
200000,200366,4.0652461
200000,200367,3.9389038
200000,200368,4.0293021
200000,200369,6.7452416
200000,200370,2.8574941
200000,200371,2.8877845
200000,200372,3.8955073
200000,200373,5.6474113
200000,200374,2.7094557
200000,200375,3.5788436
200000,200376,2.4132214
200000,200377,4.1180201
200000,200378,1.7078481
200000,200379,3.1040955
200000,200380,2.2532191
200000,200381,1.5946665
200000,200382,5.2397776
200000,200383,3.0967195
200000,200384,1.9750079
200000,200385,2.3774664
200000,200386,1.8647972
200000,200387,3.0931764
200000,200388,4.0125694
200000,200389,7.8140435
200000,200390,4.997323
200000,200391,3.8188894
200000,200392,3.1754363
200000,200393,2.0026591
200000,200394,2.8610039
200000,200395,2.8710675
200000,200396,4.7208476
200000,200397,4.5502334
200000,200398,8.067256
200000,200399,2.4628549
200000,200400,3.1690934
200000,200401,1.6670089
200000,200402,3.2814739
200000,200403,2.3774137
200000,200404,3.0565348
200000,200405,5.1260076
200000,200406,4.0355039
200000,200407,2.2554584
200000,200408,3.088557
200000,200409,2.7228572
200000,200410,4.0294185
200000,200411,1.7949821
200000,200412,1.5655916
200000,200413,0.84307128
200000,200414,3.2156091
200000,200415,5.7350202
200000,200416,2.5228
200000,200417,2.3042266
200000,200418,1.9421436
200000,200419,3.763732
200000,200420,8.9972219
200000,200421,6.8076935
200000,200422,3.6894662
200000,200423,4.453124
200000,200424,4.412549
200000,200425,8.4790974
200000,200426,8.5615177
200000,200427,5.0910654
200000,200428,6.5668921
200000,200429,5.1234746
200000,200430,13.940692
200000,200431,4.0097494
200000,200432,9.7707958
200000,200433,11.767357
200000,200434,0.50285769
200000,200435,1.702536
200000,200436,1.8891114
200000,200437,2.7819996
200000,200438,1.3701913
200000,200439,3.1465251
200000,200440,4.0794849
200000,200441,3.2493963
200000,200442,2.8015473
200000,200443,2.2190232
200000,200444,5.5470109
200000,200445,4.5364289
200000,200446,13.509764
200000,200447,4.0117035
200000,200448,1.9162303
200000,200449,3.4587171
200000,200450,2.0182612
200000,200451,3.5259039
200000,200452,3.8014264
200000,200453,1.741589
200000,200454,1.6127768
200000,200455,2.2464523
200000,200456,3.3680842
200000,200457,1.9830545
200000,200458,1.471925
200000,200459,3.1236017
200000,200460,3.2828898
200000,200461,4.9607658
200000,200462,1.7588154
200000,200463,4.3701906
200000,200464,2.6997008
200000,200465,2.5131905
200000,200466,1.7731925
200000,200467,3.7052965
200000,200468,4.3288121
200000,200469,1.4819794
200000,200470,4.2483616
200000,200471,3.2623432
200000,200472,2.8873508
200000,200473,4.0310116
200000,200474,3.9535477
200000,200475,2.8529391
200000,200476,6.7979684
200000,200477,1.8869324
200000,200478,5.3864365
200000,200479,2.1448359
200000,200480,2.3176761
200000,200481,2.7560835
200000,200482,1.2289213
200000,200483,4.8476915
200000,200484,4.3394365
200000,200485,8.5180054
200000,200486,3.5725379
200000,200487,3.3966579
200000,200488,4.1705108
200000,200489,9.4224224
200000,200490,5.407342
200000,200491,5.1482639
200000,200492,2.2516255
200000,200493,4.8635449
200000,200494,2.3369763
200000,200495,9.8532743
200000,200496,4.2509255
200000,200497,4.3809466
200000,200498,7.9179997
200000,200499,4.4127011
200000,200500,5.6743703
200000,200501,4.5219498
200000,200502,3.5149355
200000,200503,10.610187
200000,200504,4.8961854
200000,200505,2.9901717
200000,200506,4.2405357
200000,200507,10.715267
200000,200508,5.2864799
200000,200509,5.1412764
200000,200510,8.6781511
200000,200511,2.3145726
200000,200512,6.1566782
200000,200513,6.8410983
200000,200514,2.8646417
200000,200515,23.606739
200000,200516,4.6807261
200000,200517,5.6402926
200000,200518,4.6490507
200000,200519,4.4849458
200000,200520,20.054802
200000,200521,4.907352
200000,200522,7.4203711
200000,200523,8.5453634
200000,200524,5.6838112
200000,200525,6.5510068
200000,200526,4.4112759
200000,200527,3.0905681
200000,200528,5.1957755
200000,200529,8.2380066
200000,200530,3.9705591
200000,200531,9.2798872
200000,200532,5.8838086
200000,200533,7.7714171
200000,200534,8.6988897
200000,200535,4.8987703
200000,200536,3.6431067
200000,200537,4.2126021
200000,200538,4.1646423
200000,200539,5.903048
200000,200540,7.9741492
200000,200541,6.3404589
200000,200542,5.3965673
200000,200543,7.6359396
200000,200544,3.876616
200000,200545,5.1615391
200000,200546,3.7173431
200000,200547,3.0946057
200000,200548,2.5589995
200000,200549,11.471302
200000,200550,4.9200692
200000,200551,12.624956
200000,200552,4.2911658
200000,200553,5.2573295
200000,200554,5.3963289
200000,200555,5.3049402
200000,200556,5.514276
200000,200557,12.107749
200000,200558,8.0790367
200000,200559,11.466975
200000,200560,11.817754
200000,200561,3.2475319
200000,200562,6.3029394
200000,200563,5.8686261
200000,200564,4.1343098
200000,200565,1.5353577
200000,200566,3.3302829
200000,200567,1.3604906
200000,200568,9.9194069
200000,200569,5.5116935
200000,200570,7.0262232
200000,200571,6.6921649
200000,200572,7.4968457
200000,200573,9.2144585
200000,200574,7.520328
200000,200575,8.1761627
200000,200576,4.9496155
200000,200577,4.353981
200000,200578,6.3025055
200000,200579,9.4576044
200000,200580,3.7837138
200000,200581,5.2984695
200000,200582,8.1618814
200000,200583,14.187188
200000,200584,6.7346349
200000,200585,3.8648503
200000,200586,4.8087573
200000,200587,3.6810098
200000,200588,4.0872803
200000,200589,2.9156251
200000,200590,3.5001147
200000,200591,5.807117
200000,200592,4.3218827
200000,200593,3.9547598
200000,200594,3.1580341
200000,200595,5.3782406
200000,200596,3.4739213
200000,200597,6.2492175
200000,200598,1.9414533
200000,200599,3.6757133
200000,200600,5.3786454
200000,200601,5.4338536
200000,200602,6.1179385
200000,200603,2.9941032
200000,200604,2.640929
200000,200605,5.4662185
200000,200606,7.5637088
200000,200607,11.162231
200000,200608,3.9426763
200000,200609,17.153137
200000,200610,4.6230302
200000,200611,4.2013311
200000,200612,7.2994423
200000,200613,3.7226508
200000,200614,4.1168084
200000,200615,8.5569429
200000,200616,5.697247
200000,200617,5.8601727
200000,200618,15.569273
200000,200619,8.1923828
200000,200620,3.2249568
200000,200621,5.3543839
200000,200622,3.897728
200000,200623,6.736866
200000,200624,3.9485912
200000,200625,5.3359275
200000,200626,10.302843
200000,200627,7.2541237
200000,200628,7.3796377
200000,200629,7.1568637
200000,200630,4.8732543
200000,200631,6.4381976
200000,200632,2.353334
200000,200633,9.4690323
200000,200634,5.9924235
200000,200635,5.1493559
200000,200636,5.7150331
200000,200637,4.4184966
200000,200638,3.7412677
200000,200639,6.5028114
200000,200640,2.3137095
200000,200641,2.5541461
200000,200642,7.3691516
200000,200643,3.5565598
200000,200644,5.128108
200000,200645,4.4667659
200000,200646,3.1005018
200000,200647,8.691411
200000,200648,4.78965
200000,200649,8.746295
200000,200650,3.1424901
200000,200651,2.6000912
200000,200652,4.8782372
200000,200653,3.3129728
200000,200654,4.4382567
200000,200655,6.1253262
200000,200656,5.2162471
200000,200657,2.611855
200000,200658,12.267564
200000,200659,7.7078285
200000,200660,2.8841443
200000,200661,3.2213128
200000,200662,4.4351063
200000,200663,6.8318739
200000,200664,5.194809
200000,200665,4.4346075
200000,200666,3.7063658
200000,200667,5.6973729
200000,200668,5.25425
200000,200669,3.6917806
200000,200670,7.4466081
200000,200671,8.2646828
200000,200672,4.7676806
200000,200673,3.131608
200000,200674,1.7937529
200000,200675,2.61656
200000,200676,4.6745667
200000,200677,6.9150534
200000,200678,6.9985623
200000,200679,3.7017691
200000,200680,4.3499808
200000,200681,4.1515212
200000,200682,3.972322
200000,200683,4.276557
200000,200684,4.3476834
200000,200685,5.6455655
200000,200686,4.193038
200000,200687,4.9116521
200000,200688,5.2928486
200000,200689,3.5512056
200000,200690,3.8412938
200000,200691,2.5590241
200000,200692,7.7887011
200000,200693,3.5830972
200000,200694,3.6834028
200000,200695,4.6439595
200000,200696,5.3324885
200000,200697,3.750082
200000,200698,9.4789495
200000,200699,5.4280257
200000,200700,1.2685348
200000,200701,4.8656082
200000,200702,4.7326999
200000,200703,5.2273178
200000,200704,3.9001858
200000,200705,5.8340511
200000,200706,2.8345857
200000,200707,5.000103
200000,200708,3.7546673
200000,200709,3.1585834
200000,200710,1.9976752
200000,200711,21.052366
200000,200712,5.3089175
200000,200713,3.5709708
200000,200714,2.3797803
200000,200715,3.9500172
200000,200716,3.7509892
200000,200717,8.398921
200000,200718,4.4202518
